A,Coef.(Intercept),Coef.DiagnosisFactorScz,Coef.BrainpH,t.(Intercept),t.DiagnosisFactorScz,t.BrainpH,p.value.(Intercept),p.value.DiagnosisFactorScz,p.value.BrainpH,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorScz,p.value.adj.BrainpH,F,F.p.value
6.944526,6.966496,0.005151004,-0.003912268,18.05799,0.1441048,-0.06601673,1.76E-23,0.8860004,0.9476293,9.97E-23,0.9576025,0.9714128,76159.77,5.31E-91
7.574052,7.749042,-0.03614987,-0.02467562,16.12516,-0.8118846,-0.3342678,2.19E-21,0.4207287,0.7395837,7.69E-21,0.70485,0.8438254,58384.94,3.92E-88
6.660655,5.209401,0.06656978,0.2242425,10.44013,1.439881,2.925542,3.97E-14,0.1561694,0.005170024,5.37E-14,0.4694356,0.03256701,41882.27,1.51E-84
7.916356,6.399244,0.181143,0.2250446,6.879462,2.10174,1.574943,9.52E-09,0.04066551,0.1216132,1.04E-08,0.2919269,0.2710449,17024.4,7.74E-75
8.182402,7.201003,0.02871349,0.1530123,17.14899,0.7380114,2.37215,1.62E-22,0.4639774,0.02159773,7.29E-22,0.7341816,0.08574433,89246.92,1.03E-92
9.900421,8.933392,-0.009998877,0.1539896,21.59534,-0.2608713,2.423291,6.51E-27,0.7952694,0.01906482,1.05E-25,0.9147331,0.07915059,134628.1,3.77E-97
8.572331,7.193609,0.03915412,0.2150594,10.3672,0.6090089,2.017639,5.05E-14,0.5452918,0.04904366,6.79E-14,0.7859425,0.1484907,35873.68,7.06E-83
5.704087,2.822012,0.3455639,0.4273983,1.798562,2.376986,1.77325,0.078161,0.02134593,0.08231378,0.07855721,0.2496877,0.2092372,3108.209,1.58E-56
6.401543,7.470053,-0.03635147,-0.1661662,14.01853,-0.736262,-2.029982,6.71E-19,0.4650316,0.04772744,1.51E-18,0.735199,0.1456884,33921.61,2.84E-82
8.578522,11.30735,-0.102363,-0.4235659,10.83076,-1.058211,-2.641127,1.10E-14,0.2950743,0.0110145,1.56E-14,0.6105996,0.05446444,15871.49,4.42E-74
7.491754,7.160472,0.05208221,0.04808882,10.93807,0.8586572,0.4782043,7.80E-15,0.3946512,0.6346012,1.11E-14,0.6884061,0.7710511,30782.14,3.16E-81
10.11696,16.36843,-0.249228,-0.9691081,13.27778,-2.18196,-5.117539,5.71E-18,0.03386716,5.01E-06,1.13E-17,0.2800213,0.000632507,15838.55,4.65E-74
6.075467,5.93794,-0.03913369,0.02506885,16.43591,-1.169069,0.4517132,9.80E-22,0.2479512,0.6534404,3.71E-21,0.5677455,0.7841078,66468.05,1.56E-89
9.734022,8.805846,-0.007928454,0.1476624,13.78962,-0.1339989,1.505295,1.29E-18,0.8939445,0.1385764,2.80E-18,0.960556,0.2946391,54611.95,2.06E-87
8.188638,8.025037,-0.003493027,0.02620317,13.95828,-0.06557199,0.2966943,7.97E-19,0.9479816,0.7679361,1.78E-18,0.981136,0.8614737,47678.67,6.02E-86
9.428804,7.395004,0.1466514,0.3097714,11.98185,2.564503,3.267363,2.85E-16,0.01340101,0.001971746,4.64E-16,0.2221392,0.01702653,54858.59,1.84E-87
7.874817,2.780493,0.3616518,0.7764024,2.131364,2.991975,3.874299,0.03802729,0.004306163,0.000313415,0.03828223,0.2021331,0.005199479,8569.406,1.94E-67
6.365245,5.534241,0.08990217,0.1240522,9.45208,1.657185,1.379254,1.10E-12,0.103781,0.1739905,1.36E-12,0.4021402,0.3424854,27778.9,4.05E-80
7.785261,7.373667,-0.00852305,0.06590083,16.24158,-0.2026149,0.944944,1.62E-21,0.8402631,0.349258,5.85E-21,0.9358558,0.534984,69114.61,5.93E-90
7.397175,7.998169,-0.04826359,-0.09112432,18.40879,-1.198908,-1.365336,7.64E-24,0.2362478,0.1782947,4.75E-23,0.5583442,0.3483005,68129.65,8.47E-90
8.379556,9.025454,0.02857858,-0.1046931,25.25126,0.862951,-1.906788,5.18E-30,0.3923088,0.06233599,2.74E-28,0.6869945,0.1745305,129184.7,1.05E-96
9.048118,8.665404,0.05087858,0.05633528,23.2156,1.471152,0.9825214,2.45E-28,0.1475524,0.3306011,6.59E-27,0.4599777,0.516776,138112,2.00E-97
8.520461,7.243534,0.1494993,0.1896653,9.380154,2.089441,1.598887,1.40E-12,0.04180687,0.1161832,1.73E-12,0.2930439,0.2626588,28615.33,1.94E-80
8.438537,8.019515,0.03476177,0.06343979,14.82227,0.6934257,0.763306,7.10E-20,0.49127,0.4488884,1.88E-19,0.7527263,0.6265688,57174.12,6.60E-88
7.396324,6.375664,0.06957543,0.1557963,13.23347,1.558603,2.105115,6.50E-18,0.1254347,0.04035709,1.28E-17,0.4327074,0.130304,55395.01,1.45E-87
7.84264,5.674933,0.1104863,0.3340174,8.337973,1.752022,3.194767,5.24E-11,0.08593706,0.002431124,6.07E-11,0.3761811,0.01969357,31210.58,2.24E-81
7.436322,6.293377,0.06220867,0.1757817,15.47886,1.651345,2.814488,1.20E-20,0.1049725,0.006982376,3.66E-20,0.4032344,0.04009422,78627.03,2.41E-91
8.057284,11.42049,-0.02277899,-0.5307206,10.33551,-0.2224914,-3.126681,5.61E-14,0.824843,0.002952128,7.52E-14,0.9282489,0.02244541,12501.43,1.65E-71
5.230375,4.822259,0.01152683,0.06366523,6.804559,0.175546,0.58482,1.25E-08,0.8613638,0.5613139,1.36E-08,0.9456387,0.7189184,12802.64,9.16E-72
9.632682,8.985516,0.03807101,0.09929308,15.97656,0.7305771,1.14929,3.22E-21,0.4684669,0.2559362,1.09E-20,0.7374867,0.4399516,68945.82,6.30E-90
6.436932,7.06707,-0.06448586,-0.09437659,19.16326,-1.887235,-1.665961,1.32E-24,0.06497453,0.1020115,1.02E-23,0.3372071,0.2415396,71607.18,2.46E-90
6.697533,6.801192,-0.007382834,-0.01579606,20.98284,-0.2458294,-0.3172478,2.37E-26,0.8068265,0.7523843,3.13E-25,0.9196424,0.8521542,100350.3,5.60E-94
8.667026,7.061924,0.07237282,0.2481199,8.896429,0.9840104,2.034814,7.42E-12,0.3298757,0.04722047,8.88E-12,0.640879,0.1446215,28020.61,3.27E-80
10.22941,10.13741,-0.06570604,0.02009254,16.44495,-1.150383,0.2121833,9.58E-22,0.25549,0.8328317,3.63E-21,0.574115,0.9013585,64721.56,3.03E-89
8.215841,5.65793,0.1871731,0.3893703,7.095563,2.533403,3.178795,4.38E-09,0.0144974,0.002544927,4.82E-09,0.2279922,0.02026632,24954.9,5.81E-79
8.856135,4.864604,0.269167,0.6095237,4.86193,2.903451,3.965722,1.21E-05,0.005491335,0.000234689,1.25E-05,0.2021331,0.004307165,18419.13,1.10E-75
6.900879,5.576105,0.06032395,0.2047366,7.669397,0.895471,1.833143,5.61E-10,0.3748511,0.07277297,6.31E-10,0.6760558,0.1933858,21174.98,3.44E-77
7.749293,6.867634,0.06469683,0.1341926,17.11007,1.739639,2.176424,1.78E-22,0.08811139,0.03430199,7.95E-22,0.3787114,0.1169084,87609.69,1.64E-92
9.251154,8.393417,0.04248118,0.1322708,20.559,1.12303,2.109103,5.89E-26,0.2668195,0.03999528,6.86E-25,0.5850144,0.1295454,120685.2,5.71E-96
8.857085,9.617309,-0.04436848,-0.1166691,13.64831,-0.6795657,-1.077834,1.94E-18,0.4999319,0.2863108,4.11E-18,0.7591118,0.4728319,37133.61,3.00E-83
7.03847,5.013601,0.09976922,0.3122966,6.880488,1.477738,2.790019,9.49E-09,0.1457861,0.007453777,1.03E-08,0.4571348,0.04180748,21931.96,1.44E-77
9.962482,10.41788,-0.008551943,-0.07140262,21.77239,-0.192896,-0.9714299,4.50E-27,0.8478264,0.3360375,7.67E-26,0.9395765,0.5221058,101887.5,3.84E-94
8.57833,8.060497,0.08209193,0.07511128,10.35376,1.138068,0.6280753,5.28E-14,0.2605477,0.5328296,7.09E-14,0.5793668,0.6969479,28537.43,2.08E-80
7.859152,9.295661,-0.07441483,-0.2212481,17.60624,-1.521169,-2.727949,5.25E-23,0.1345535,0.008784542,2.66E-22,0.4437746,0.04659686,52080.52,6.71E-87
8.79171,7.442176,0.1260559,0.2031342,6.107681,1.116531,1.08525,1.52E-07,0.2695627,0.2830461,1.62E-07,0.5866668,0.4692043,12236.24,2.82E-71
6.721258,5.859723,0.06995179,0.1305639,15.88286,2.04636,2.303801,4.12E-21,0.04602818,0.02545292,1.37E-20,0.3016409,0.09551627,78009.23,2.93E-91
7.391563,8.43124,-0.02894715,-0.1622222,30.53868,-1.131608,-3.825072,7.16E-34,0.2632287,0.000365794,3.05E-31,0.5810212,0.005768448,168474.7,1.43E-99
9.859942,8.821621,0.07046848,0.1585183,18.60159,1.603719,2.175963,4.86E-24,0.1151117,0.03433841,3.19E-23,0.4178161,0.11695,101599.1,4.12E-94
8.143824,8.49565,-0.04433629,-0.05199331,20.6998,-1.165897,-0.8246837,4.35E-26,0.2492196,0.413491,5.28E-25,0.5688898,0.5951574,92539.74,4.20E-93
6.669052,6.136755,0.07042114,0.0783826,18.61118,2.304994,1.547481,4.75E-24,0.02538073,0.1280908,3.13E-23,0.258697,0.2807029,96147.28,1.62E-93
7.723686,8.97325,-0.05336974,-0.1934099,17.56325,-1.12741,-2.464361,5.83E-23,0.2649818,0.0172279,2.92E-22,0.5830056,0.07402841,53716.4,3.11E-87
7.39869,3.609866,0.227408,0.5809301,2.772961,1.885341,2.905006,0.007799627,0.06523517,0.005468124,0.007886127,0.3377015,0.03384966,7594.645,3.88E-66
8.775174,13.03897,-0.1316086,-0.6642019,11.56441,-1.259784,-3.83487,1.05E-15,0.21363,0.000354738,1.62E-15,0.5358572,0.005646495,14241.83,6.50E-73
12.21527,10.91783,0.08529183,0.1983094,24.32934,2.051317,2.876787,2.87E-29,0.04552428,0.005903866,1.16E-27,0.3003386,0.03564719,174153.2,6.29E-100
8.856055,7.205926,0.1071038,0.2523324,10.94048,1.755023,2.493962,7.74E-15,0.08541701,0.0160048,1.11E-14,0.3750767,0.07042665,42493.81,1.05E-84
8.506533,7.026161,-0.0137407,0.2356028,11.10477,-0.2343861,2.424054,4.56E-15,0.815648,0.01902912,6.62E-15,0.9240821,0.07901845,42486.63,1.06E-84
8.720211,7.345321,0.09013555,0.2101684,18.82404,2.493043,3.506227,2.89E-24,0.01604156,0.000973473,2.02E-23,0.2314487,0.01065966,117382.8,1.14E-95
8.063338,8.825108,-0.06002456,-0.1155982,25.58749,-1.878314,-2.181872,2.81E-30,0.06620957,0.03387408,1.68E-28,0.3403721,0.1159146,128464.1,1.21E-96
9.659553,10.08358,0.02039716,-0.0688671,16.56031,0.3615388,-0.7362681,7.13E-22,0.7192289,0.465028,2.78E-21,0.8779494,0.6398893,59150.12,2.84E-88
8.711034,17.26034,-0.2210366,-1.335388,7.563315,-1.045342,-3.809261,8.20E-10,0.3009216,0.000384337,9.18E-10,0.6150342,0.00590589,3430.005,1.38E-57
6.644,7.502407,0.0277933,-0.1382825,12.18993,0.4873849,-1.462642,1.50E-16,0.6281281,0.1498594,2.51E-16,0.8306748,0.3116209,27391.51,5.75E-80
11.36787,8.326834,0.1845964,0.4661,7.174997,1.716709,2.614516,3.30E-09,0.09225824,0.01179531,3.63E-09,0.3843709,0.05712154,22553.64,7.17E-78
8.395341,9.230012,-0.07425071,-0.1259481,12.94512,-1.123921,-1.149915,1.53E-17,0.2664448,0.255681,2.87E-17,0.5847127,0.4397067,32585.31,7.69E-82
6.694607,7.143521,0.01748048,-0.07256392,16.22757,0.4285741,-1.073081,1.68E-21,0.6700846,0.2884166,6.04E-21,0.8538167,0.4748085,54358.89,2.31E-87
10.97006,7.405732,0.1038785,0.5557573,6.95168,1.052396,3.396076,7.35E-09,0.297707,0.001352143,8.04E-09,0.6124654,0.01318307,24926.8,5.98E-79
7.662489,8.637579,-0.04740842,-0.1504422,18.74585,-1.110453,-2.125461,3.47E-24,0.2721467,0.03854069,2.36E-23,0.5894214,0.126357,64998.93,2.72E-89
8.466887,9.797719,-0.04596388,-0.2069027,17.47555,-0.8848183,-2.402385,7.23E-23,0.3805146,0.02006604,3.52E-22,0.680111,0.08168003,53605.14,3.27E-87
6.872088,7.631226,-0.06742179,-0.1145597,12.53815,-1.195559,-1.225297,5.18E-17,0.2375409,0.2262372,9.12E-17,0.5595225,0.4069111,29963.69,6.18E-81
5.247812,5.445381,-0.02836227,-0.02890586,19.36783,-1.088743,-0.6692818,8.29E-25,0.2815177,0.5064124,6.77E-24,0.5981225,0.6757239,81883.14,8.78E-92
10.03687,8.544707,0.08499133,0.229174,15.125,1.623695,2.64079,3.11E-20,0.1107662,0.01102408,8.78E-20,0.4121353,0.05449862,74188.63,1.02E-90
6.645515,7.546473,-0.02178232,-0.1408553,18.37412,-0.5723981,-2.232576,8.30E-24,0.5696322,0.03011193,5.12E-23,0.7997146,0.1070488,61535.57,1.06E-88
6.768576,6.603033,0.01093901,0.02529802,15.96055,0.2853737,0.3980717,3.36E-21,0.7765435,0.6922819,1.13E-20,0.9058935,0.8106061,62912.1,6.13E-89
9.136059,9.4256,0.01102973,-0.04678187,24.9531,0.3151461,-0.8062385,8.96E-30,0.7539699,0.4239457,4.36E-28,0.8951935,0.6043853,137493.1,2.24E-97
10.30041,6.426639,0.299255,0.5883453,5.533443,2.780894,3.297723,1.17E-06,0.007636988,0.001805089,1.23E-06,0.2047617,0.01604856,18490.82,9.95E-76
7.074691,9.659958,-0.1661882,-0.3954661,14.43068,-2.679435,-3.845841,2.10E-19,0.009973363,0.000342741,5.11E-19,0.212276,0.00553317,26257.4,1.64E-79
8.704474,8.765084,-0.02867125,-0.007189547,13.51567,-0.4771553,-0.07216948,2.85E-18,0.6353427,0.9427566,5.90E-18,0.8348327,0.9688007,42342.8,1.15E-84
8.383109,9.361531,-0.02958158,-0.1524678,33.40078,-1.139102,-3.541265,1.02E-35,0.2601201,0.000875926,9.93E-33,0.5790769,0.009948924,210266.3,5.82E-102
8.351557,7.913218,0.008353266,0.06871824,20.77975,0.2367419,1.174707,3.66E-26,0.8138299,0.2457084,4.55E-25,0.9235126,0.4290701,113042.5,2.90E-95
9.777046,9.072257,0.08761727,0.1042555,13.92853,1.451815,1.04198,8.67E-19,0.1528357,0.3024623,1.93E-18,0.4661305,0.4893357,52958.01,4.43E-87
8.028294,8.243426,0.00328235,-0.03434638,18.93532,0.08137319,-0.5135897,2.23E-24,0.9354719,0.6098143,1.61E-23,0.9766478,0.7534811,79929.61,1.60E-91
11.28305,8.666683,0.1907755,0.3983257,12.44754,2.957229,3.724256,6.83E-17,0.004739602,0.000500597,1.18E-16,0.2021331,0.00698751,61727.68,9.83E-89
8.363689,9.171124,-0.1026927,-0.1192448,22.35534,-2.701656,-1.892207,1.36E-27,0.009411628,0.06429481,2.77E-26,0.2112491,0.1782795,97691,1.09E-93
4.300819,4.921106,-0.06070882,-0.09313396,13.54939,-1.804015,-1.669304,2.58E-18,0.07728975,0.101344,5.37E-18,0.362426,0.2406021,32958.19,5.80E-82
8.336319,7.831978,0.03970614,0.07653633,16.29722,0.8917254,1.036764,1.40E-21,0.3768363,0.3048628,5.13E-21,0.6772045,0.491351,70723.78,3.35E-90
5.985238,6.87488,-0.04439446,-0.1371629,10.03021,-0.6990451,-1.302723,1.55E-13,0.4877818,0.1986723,2.01E-13,0.7506202,0.3741848,17922.43,2.16E-75
7.39913,10.59899,-0.05608667,-0.5020522,8.533768,-0.4873797,-2.631453,2.63E-11,0.6281318,0.01129271,3.08E-11,0.8306748,0.05539891,8344.354,3.76E-67
9.747116,12.14489,-0.1265961,-0.3690999,20.23442,-2.276402,-4.003238,1.20E-25,0.02716328,0.000208247,1.27E-24,0.2626648,0.004013497,61988.95,8.85E-89
10.99864,4.146841,0.4001028,1.051505,2.809564,2.925665,4.637706,0.007074966,0.005168287,2.59E-05,0.007154137,0.2021331,0.001285454,13058.43,5.60E-72
8.498007,9.133167,-8.55E-05,-0.1005838,23.84537,-0.002408653,-1.709547,7.22E-29,0.9980878,0.09358612,2.48E-27,0.999239,0.2285323,115700.5,1.63E-95
8.87094,6.169348,0.0691142,0.4220459,5.970095,0.7218396,2.658717,2.48E-07,0.473775,0.01052466,2.64E-07,0.7407122,0.0527706,17322.92,5.03E-75
5.149938,5.482587,-0.04925293,-0.04854295,15.89603,-1.541227,-0.9162201,3.98E-21,0.1296038,0.3639751,1.32E-20,0.4381407,0.549034,52401.94,5.76E-87
7.726201,7.302261,-0.000566783,0.06718743,20.56302,-0.01722573,1.231652,5.84E-26,0.9863255,0.2238739,6.80E-25,0.9947661,0.4039542,111256.3,4.31E-95
9.814126,8.504914,0.04869658,0.2032492,18.15441,1.121869,2.824305,1.40E-23,0.2673079,0.006801113,8.13E-23,0.5852971,0.03932399,103150.2,2.83E-94
8.469724,6.377573,0.09119946,0.3236722,10.02185,1.546737,3.311071,1.59E-13,0.1282701,0.001736123,2.07E-13,0.4362252,0.01556414,41638.29,1.74E-84
7.45506,7.394947,-0.03957575,0.0128458,12.14622,-0.7015632,0.1373529,1.72E-16,0.4862233,0.8913067,2.85E-16,0.7496051,0.938116,35241.04,1.10E-82
9.342386,7.577937,0.106223,0.2705113,13.48629,2.040289,3.133988,3.10E-18,0.0466518,0.002891554,6.39E-18,0.3033184,0.02214147,64975.71,2.75E-89
9.556591,7.676808,0.1209288,0.2875412,10.65519,1.811514,2.598072,1.96E-14,0.07610494,0.01230277,2.71E-14,0.3601054,0.05885386,41354.42,2.06E-84
9.970743,10.86918,-0.03321,-0.1394962,17.7044,-0.5838278,-1.479167,4.13E-23,0.5619761,0.1454054,2.15E-22,0.7958915,0.3053752,61995.41,8.83E-89
7.619615,7.823591,-0.01074139,-0.03140133,12.91596,-0.1913871,-0.337473,1.66E-17,0.8490019,0.7371813,3.11E-17,0.939989,0.8421741,37191,2.88E-83
9.098128,5.804832,0.2859841,0.4975305,6.248778,3.322606,3.486548,9.17E-08,0.001678535,0.001032718,9.80E-08,0.1997119,0.01100739,22549.66,7.20E-78
9.163563,10.4381,-0.08764917,-0.194485,23.66604,-2.144783,-2.87052,1.02E-28,0.03688244,0.006004917,3.19E-27,0.2861553,0.03600482,101456.4,4.27E-94
8.750647,8.681651,0.02448763,0.008869184,21.13509,0.6433984,0.1405581,1.71E-26,0.5229228,0.8887871,2.38E-25,0.7723948,0.9365547,106663.2,1.23E-94
6.796447,10.21049,-0.2047721,-0.5234774,10.03475,-2.172013,-3.349104,1.53E-13,0.03465186,0.001553033,1.99E-13,0.2808093,0.014522,10489.89,1.29E-69
8.649562,6.92897,0.07424854,0.2662526,8.491025,0.9819986,2.124006,3.06E-11,0.330856,0.03866814,3.57E-11,0.6419706,0.1265639,26407.47,1.43E-79
6.279383,5.691687,0.1429973,0.08105748,9.967539,2.702754,0.9240819,1.91E-13,0.009384639,0.3599078,2.47E-13,0.2112491,0.5452639,28424.88,2.29E-80
6.120511,5.76276,-0.01066903,0.05755405,10.34162,-0.20664,0.6723636,5.50E-14,0.8371351,0.5044656,7.37E-14,0.9345566,0.6742717,28354.81,2.43E-80
7.432455,5.889355,0.06537365,0.2388887,11.30113,1.353905,2.984146,2.43E-15,0.1818902,0.004400463,3.61E-15,0.5013854,0.0292058,47811.32,5.62E-86
7.840333,3.576966,0.2997207,0.6500073,2.493178,2.254689,2.949356,0.01603617,0.02859043,0.00484331,0.01617557,0.2664874,0.03114297,7022.068,2.71E-65
7.25725,7.856029,0.007768162,-0.09548203,9.046683,0.09654639,-0.715778,4.41E-12,0.9234748,0.4774774,5.32E-12,0.9732777,0.6512151,16415.54,1.91E-74
9.359926,5.299021,0.2256002,0.6241718,4.467526,2.05278,3.425674,4.58E-05,0.04537647,0.001238512,4.72E-05,0.3003386,0.01238624,14639.77,3.28E-73
7.126252,7.560165,-0.1079089,-0.05965129,12.64658,-1.948187,-0.6495794,3.74E-17,0.05704971,0.5189544,6.67E-17,0.3238079,0.6854723,33400.62,4.16E-82
7.450525,5.467206,0.1202803,0.3039928,12.38251,2.940149,4.482054,8.32E-17,0.004967279,4.36E-05,1.43E-16,0.2021331,0.001654845,66932.13,1.32E-89
8.33879,8.587544,-0.04238737,-0.03583351,17.28775,-0.9209529,-0.4696013,1.15E-22,0.361523,0.6406934,5.33E-22,0.6662176,0.7752246,66233.42,1.71E-89
7.883838,11.27463,-0.4218782,-0.5015519,7.556062,-3.051488,-2.188162,8.42E-10,0.003648688,0.03338591,9.42E-10,0.2017801,0.1147837,6564.522,1.44E-64
6.108001,9.011927,-0.2667656,-0.4374805,10.0291,-3.204097,-3.169373,1.56E-13,0.002366886,0.002614395,2.02E-13,0.1997119,0.02063826,10863.97,5.39E-70
7.757399,8.359181,-0.1188055,-0.08532109,16.15274,-2.477711,-1.073271,2.03E-21,0.0166662,0.2883322,7.21E-21,0.2345673,0.4748085,52813.52,4.74E-87
6.270359,6.522522,-0.02068453,-0.03819722,10.2228,-0.34989,-0.3897234,8.15E-14,0.7278994,0.6984059,1.08E-13,0.8820597,0.81488,22699.96,6.11E-78
6.857403,5.994801,0.1317997,0.1255355,7.848817,1.86241,1.069957,2.96E-10,0.06846072,0.2898064,3.35E-10,0.3448382,0.4759874,18946.77,5.43E-76
7.055288,7.546988,-0.08494089,-0.07073309,10.98034,-1.333799,-0.669939,6.80E-15,0.1883488,0.505997,9.76E-15,0.5083735,0.6754343,24765.94,7.02E-79
8.361076,10.42704,-0.04054597,-0.323782,13.59334,-0.5704849,-2.747819,2.27E-18,0.5709187,0.008336441,4.77E-18,0.8005563,0.04505076,27927.5,3.55E-80
10.10263,8.801519,-0.02739677,0.2083604,14.36302,-0.4825241,2.213471,2.54E-19,0.6315518,0.03148372,6.10E-19,0.8327448,0.110247,63884.77,4.19E-89
10.0118,9.49602,-0.01049202,0.08256682,17.97588,-0.2143578,1.017477,2.14E-23,0.831145,0.3138533,1.19E-22,0.9314283,0.5002414,84421.99,4.11E-92
8.050607,8.846066,-0.05247454,-0.121568,12.50849,-0.8008201,-1.119038,5.67E-17,0.4270469,0.2685024,9.94E-17,0.7089214,0.4534322,30458.15,4.12E-81
9.365636,8.365006,0.08897689,0.1509938,20.61771,2.366917,2.422723,5.19E-26,0.02187327,0.01909141,6.15E-25,0.2514448,0.07920712,125245.4,2.27E-96
8.476747,9.413289,0.008751424,-0.1490564,12.37063,0.1241254,-1.27518,8.63E-17,0.9017166,0.2081732,1.48E-16,0.963783,0.3862723,29167.77,1.21E-80
7.723246,7.983874,-0.0503882,-0.03704168,18.78267,-1.279393,-0.5672895,3.18E-24,0.2066983,0.5730706,2.20E-23,0.5292014,0.727557,77592.65,3.34E-91
8.547413,9.95753,-0.04394559,-0.2196288,17.4856,-0.832867,-2.510664,7.05E-23,0.4089035,0.01534993,3.45E-22,0.6960597,0.06851732,52951.25,4.44E-87
7.358463,4.09142,0.1493515,0.5048545,5.149711,2.028851,4.136619,4.48E-06,0.04784676,0.000135642,4.67E-06,0.304977,0.003103983,20167.25,1.15E-76
7.188053,7.863221,0.05687373,-0.1117063,7.90159,0.6168183,-0.7307388,2.46E-10,0.5401695,0.468369,2.79E-10,0.7834917,0.6429857,12263.28,2.67E-71
5.906888,6.744588,-0.06916355,-0.1268552,10.52348,-1.164696,-1.288495,3.02E-14,0.2497011,0.2035387,4.11E-14,0.5690654,0.380299,19965.01,1.48E-76
6.492176,8.120068,-0.08093998,-0.2510093,11.11721,-1.195999,-2.237157,4.38E-15,0.2373709,0.029791,6.37E-15,0.559412,0.1062693,18570.44,8.94E-76
6.496268,5.466269,0.08377481,0.1560821,14.04843,2.323708,2.61132,6.16E-19,0.02427117,0.01189242,1.40E-18,0.2568004,0.05748331,65516.22,2.24E-89
8.860453,9.655267,0.001569208,-0.1260073,22.31774,0.03914695,-1.896059,1.47E-27,0.96893,0.06377229,2.96E-26,0.9877996,0.1774146,98587.57,8.70E-94
9.380003,10.08839,-0.05747131,-0.1073592,26.43628,-1.625403,-1.83142,6.19E-31,0.110401,0.07303378,4.88E-29,0.4117254,0.193877,142002.8,1.00E-97
7.056683,8.602478,-0.16832,-0.2306646,12.93051,-2.730608,-2.257062,1.59E-17,0.008723325,0.02843127,2.99E-17,0.2095728,0.1030022,26446.04,1.37E-79
5.348102,5.871213,-0.03928484,-0.07954449,16.65764,-1.202935,-1.469151,5.57E-22,0.2346996,0.1480925,2.22E-21,0.5566176,0.3092693,54113.73,2.59E-87
6.813764,6.602386,0.03338943,0.03067034,14.68328,0.8014245,0.4440288,1.04E-19,0.4267003,0.6589487,2.68E-19,0.7085765,0.7882131,53969.75,2.77E-87
8.084836,8.645074,-0.09161858,-0.0810264,14.5332,-1.662293,-0.8867262,1.58E-19,0.102748,0.3794963,3.92E-19,0.4001374,0.5633075,43417.73,6.16E-85
9.66497,8.561925,0.1044494,0.1659131,11.23638,1.479424,1.417445,2.99E-15,0.1453368,0.1625907,4.41E-15,0.4566258,0.3283976,37813.93,1.91E-83
8.582513,5.448497,0.1704545,0.4820134,6.821517,2.303267,3.928564,1.17E-08,0.02548533,0.000264061,1.28E-08,0.2591939,0.004664921,27142.52,7.21E-80
8.861818,7.163678,0.06831091,0.2631957,14.41507,1.483551,3.447704,2.19E-19,0.1442414,0.001159896,5.32E-19,0.4554967,0.01186149,74741.42,8.47E-91
12.67921,14.71608,-0.09445854,-0.3146433,23.14047,-1.603071,-3.220839,2.84E-28,0.1152548,0.002255609,7.42E-27,0.4179592,0.01867966,93431.07,3.31E-93
6.210881,7.566791,-0.1102547,-0.2054717,14.67881,-2.308383,-2.594786,1.05E-19,0.02517651,0.01240651,2.71E-19,0.258697,0.05923912,34121.48,2.45E-82
8.934511,8.060429,0.07741374,0.1319239,14.66337,1.519936,1.562319,1.10E-19,0.1348626,0.1245573,2.82E-19,0.4439205,0.2752038,62091.26,8.50E-89
8.764847,8.895115,0.09584344,-0.02868464,11.53162,1.341012,-0.2420799,1.17E-15,0.1860121,0.8097142,1.79E-15,0.5066771,0.8877716,30346.79,4.51E-81
7.833153,8.651222,-0.04271369,-0.125969,17.53522,-0.9343989,-1.662141,6.24E-23,0.3546151,0.1027786,3.11E-22,0.6607618,0.2427648,59248.56,2.72E-88
7.118198,6.968046,-0.01621354,0.02514224,20.72863,-0.5205577,0.4868933,4.08E-26,0.6049859,0.628474,5.00E-25,0.8195703,0.7663955,105388,1.66E-94
9.036249,8.782035,0.009823048,0.0394347,23.14165,0.2793681,0.6764693,2.84E-28,0.7811214,0.5018784,7.41E-27,0.9081732,0.6720892,133261.8,4.86E-97
6.763522,6.250347,0.0373923,0.07812974,14.97969,0.9671911,1.218949,4.61E-20,0.3381307,0.2286166,1.26E-19,0.6475413,0.4096164,61755.71,9.72E-89
7.672368,7.26331,0.03809013,0.06158204,13.77463,0.7796313,0.7602734,1.35E-18,0.4393042,0.4506822,2.92E-18,0.7171737,0.6283337,49760.19,2.08E-86
8.452796,9.121487,0.06266385,-0.1111671,14.01364,1.039044,-1.111814,6.80E-19,0.3038119,0.2715666,1.53E-18,0.6175423,0.457424,39638.94,5.92E-84
8.711289,9.607151,0.0279697,-0.1442289,18.32162,0.57569,-1.790574,9.39E-24,0.5674219,0.07945222,5.72E-23,0.7987241,0.2044573,64870.91,2.86E-89
9.94222,9.488689,0.03887102,0.06855967,17.50984,0.7741647,0.8235977,6.64E-23,0.4424999,0.4141021,3.28E-22,0.7194146,0.5957586,79113.5,2.06E-91
11.37158,8.435792,0.09860672,0.4566575,8.606772,1.085807,3.033021,2.04E-11,0.2828021,0.003841899,2.39E-11,0.5991685,0.02669591,31640.7,1.60E-81
8.57731,8.506609,-0.009804777,0.01202099,27.54533,-0.3426579,0.2533974,9.12E-32,0.7333006,0.8010062,1.13E-29,0.8844539,0.881936,181307.6,2.31E-100
